#DEG_AC	#Gene_Name	#Gene_Ref	#Uniprot_ID	#COG	#Class	#Function	#Organism	#Refseq	#Condition
DEG2001	DEG20010415	TEL2	P53038	GI:6321536	-	Essential DNA-binding protein specific to single-stranded yeast telomeric DNA repeats, required for telomere length regulation and telomere position effect	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010416	NOP7	P53261	GI:6321540	-	Nucleolar protein involved in rRNA processing and 60S ribosomal subunit biogenesis; constituent of several different pre-ribosomal particles; required for exit from G<sub>0</sub> and the initiation of cell proliferation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010417	DAM1	P53267	GI:14318436	-	Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; Ipl1p target for regulating kinetochore-MT attachments	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010418	SPT6	P23615	GI:6321552	-	Transcription elongation factor required for the maintenance of chromatin structure during transcription in order to inhibit transcription from promoters within the coding region	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010419	NUP57	P48837	GI:6321557	-	Nucleoporin, essential subunit of the nuclear pore complex (NPC), functions as the organizing center of an NPC subcomplex containing Nsp1p, Nup49p, Nup57p, and Nic96p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010420	COG2	P53271	GI:37362655	-	Essential component of the conserved oligomeric Golgi complex (Cog1p through Cog8p), a cytosolic tethering complex that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010421	UTP8	P53276	GI:6321567	-	Nucleolar protein required for export of tRNAs from the nucleus; also copurifies with the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010422	CBF2	P32504	GI:6321579	-	Essential kinetochore protein, component of the CBF3 multisubunit complex that binds to the CDEIII region of the centromere; Cbf2p also binds to the CDEII region possibly forming a different multimeric complex, ubiquitinated in vivo	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010423	ENP2	P48234	GI:6321584	-	Essential nucleolar protein of unknown function; contains WD repeats, interacts with Mpp10p and Bfr2p, and has homology to Spb1p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010424	NAT2	P37293	GI:6321586	-	Protein with an apparent role in acetylation of N-terminal methionine residues	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010425	PTI1	P39927	GI:6321595	-	Essential protein that is a component of CPF (cleavage and polyadenylation factor); involved in 3' end formation of snoRNA and mRNA; interacts directly with Pta1p; has similarity to mammalian Cleavage-Stimulation Factor CstF-64	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010426	MTR3	P48240	GI:6321597	-	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hMtr3p (EXOSC6)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010427	YIP1	P53039	GI:6321611	-	Integral membrane protein required for the biogenesis of ER-derived COPII transport vesicles; interacts with Yif1p and Yos1p; localizes to the Golgi, the ER, and COPII vesicles	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010428	ERG1	P32476	GI:6321614	-	Squalene epoxidase, catalyzes the epoxidation of squalene to 2,3-oxidosqualene; plays an essential role in the ergosterol-biosynthesis pathway and is the specific target of the antifungal drug terbinafine	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010429	OKP1	P53298	GI:6321618	-	Outer kinetochore protein, required for accurate mitotic chromosome segregation; component of the kinetochore sub-complex COMA (Ctf19p, Okp1p, Mcm21p, Ame1p) that functions as a platform for kinetochore assembly	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010430	TYS1	P36421	GI:6321624	-	Cytoplasmic tyrosyl-tRNA synthetase, required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010431	TFG1	P41895	GI:6321625	-	TFIIF (Transcription Factor II) largest subunit; involved in both transcription initiation and elongation of RNA polymerase II; homologous to human RAP74	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010432	HIP1	P06775	GI:6321629	-	High-affinity histidine permease, also involved in the transport of manganese ions	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010433	SKI6	P46948	GI:6321634	-	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp41p (EXOSC4)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010434	YPP1	P46951	GI:6321637	-	Cargo-transport protein involved in endocytosis; interacts with phosphatidylinositol-4-kinase Stt4; GFP-fusion protein localizes to the cytoplasm; YGR198W is an essential gene	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010435	ZPR1	P53303	GI:6321650	-	Essential protein with two zinc fingers, present in the nucleus of growing cells but relocates to the cytoplasm in starved cells via a process mediated by Cpr1p; binds to translation elongation factor eEF-1 (Tef1p)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010436	GPI1	P53306	GI:6321655	-	Membrane protein involved in the synthesis of N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI), the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1p are functional homologs	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010437	CRM1	P30822	GI:6321657	-	Major karyopherin, involved in export of proteins, RNAs, and ribosomal subunits from the nucleus; exportin	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010438	LSC2	P53312	GI:6321683	-	Beta subunit of succinyl-CoA ligase, which is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010439	SDA1	P53313	GI:6321684	-	Highly conserved nuclear protein required for actin cytoskeleton organization and passage through Start, plays a critical role in G1 events, binds Nap1p, also involved in 60S ribosome biogenesis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010440	BRF1	P29056	GI:6321685	-	TFIIIB B-related factor, one of three subunits of RNA polymerase III transcription initiation factor TFIIIB, binds TFIIIC and TBP and recruits RNA pol III to promoters, amino-terminal half is homologous to TFIIB	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010441	YGR251W	-	GI:6321690	-	Essential protein required for maturation of 18S rRNA; green fluorescent protein (GFP)-fusion protein localizes to both the nucleus and the nucleolus	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010442	PUP2	P32379	GI:6321692	-	Alpha 5 subunit of the 20S proteasome involved in ubiquitin-dependent catabolism; human homolog is subunit zeta	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010443	MES1	P00958	GI:6321704	-	Methionyl-tRNA synthetase, forms a complex with glutamyl-tRNA synthetase (Gus1p) and Arc1p, which increases the catalytic efficiency of both tRNA synthetases; also has a role in nuclear export of tRNAs	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010444	FOL2	P51601	GI:6321706	-	GTP-cyclohydrolase I, catalyzes the first step in the folic acid biosynthetic pathway	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010445	TAF1	P46677	GI:6321713	-	TFIID subunit (145 kDa), involved in RNA polymerase II transcription initiation, has histone acetyltransferase activity, involved in promoter binding and G1/S progression	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010446	CAB4	P53332	GI:6321716	-	Probable pantetheine-phosphate adenylyltransferase (PPAT), which catalyzes the fourth step in the biosynthesis of coenzyme A from pantothenate; null mutant lethality is complemented by E. coli coaD (encoding PPAT); widely conserved	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010447	CWC22	P53333	GI:6321717	-	Essential protein, component of a complex containing Cef1p, has similarity to S. pombe Cwf22p; putative spliceosomal component, based on computational analysis of large-scale protein-protein interaction data	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010448	PXR1	P53335	GI:6321719	-	Essential protein involved in rRNA and snoRNA maturation; competes with TLC1 RNA for binding to Est2p, suggesting a role in negative regulation of telomerase; human homolog inhibits telomerase; contains a G-patch RNA interacting domain	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010449	PAU12	P53343	GI:6321732	-	Putative protein of unknown function	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010450	RPS20	P38701	GI:6321772	-	Protein component of the small (40S) ribosomal subunit; overproduction suppresses mutations affecting RNA polymerase III-dependent transcription; has similarity to E. coli S10 and rat S20 ribosomal proteins	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010451	TIM10/MRS11	-	GI:6321793	-	Essential protein of the mitochondrial intermembrane space, forms a complex with Tim9p (TIM10 complex) that mediates insertion of hydrophobic proteins at the inner membrane, has homology to Mrs5p, which is also involved in this process	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010452	ERG11	P10614	GI:6321795	-	Lanosterol 14-alpha-demethylase, catalyzes the C-14 demethylation of lanosterol to form 4,4''-dimethyl cholesta-8,14,24-triene-3-beta-ol in the ergosterol biosynthesis pathway; member of the cytochrome P450 family	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010453	SPO13	P23624	GI:6321802	-	Meiosis-specific protein, involved in maintaining sister chromatid cohesion during meiosis I as well as promoting proper attachment of kinetochores to the spindle during meiosis I and meiosis II	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010454	DED81	P38707	GI:6321807	-	Cytosolic asparaginyl-tRNA synthetase, required for protein synthesis, catalyzes the specific attachment of asparagine to its cognate tRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010455	YHR020W	P38708	GI:6321808	-	Protein of unknown function that may interact with ribosomes, based on co-purification experiments; has similarity to proline-tRNA ligase; YHR020W is an essential gene	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010456	MYO1	P08964	GI:6321812	-	Type II myosin heavy chain, required for wild-type cytokinesis and cell separation; localizes to the actomyosin ring; binds to myosin light chains Mlc1p and Mlc2p through its IQ1 and IQ2 motifs respectively	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010457	MAS2	P11914	GI:6321813	-	Larger subunit of the mitochondrial processing protease (MPP), essential processing enzyme that cleaves the N-terminal targeting sequences from mitochondrially imported proteins	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010458	BRL1	P38770	GI:6321825	-	Essential nuclear envelope integral membrane protein identified as a suppressor of a conditional mutation in the major karyopherin, CRM1; homologous to and interacts with Brr6p, a nuclear envelope protein involved in nuclear export	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010459	BCD1	P38772	GI:6321830	-	Essential protein required for the accumulation of box C/D snoRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010460	NCP1	P16603	GI:6321832	-	NADP-cytochrome P450 reductase; involved in ergosterol biosynthesis; associated and coordinately regulated with Erg11p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010461	MED6	P38782	GI:6321849	-	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010462	RPP1	P38786	GI:6321853	-	Subunit of both RNase MRP, which cleaves pre-rRNA, and nuclear RNase P, which cleaves tRNA precursors to generate mature 5' ends	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010463	RRP3	P38712	GI:37362659	-	Protein involved in rRNA processing; required for maturation of the 35S primary transcript of pre-rRNA and for cleavage leading to mature 18S rRNA; homologous to eIF-4a, which is a DEAD box RNA-dependent ATPase with helicase activity	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010464	DYS1	P38791	GI:6321859	-	Deoxyhypusine synthase, catalyzes formation of deoxyhypusine, the first step in hypusine biosynthesis; triggers posttranslational hypusination of translation elongation factor eIF-5A and regulates its intracellular levels; tetrameric	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010465	RRP4	P38792	GI:6321860	-	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain RNA binding domains; has similarity to human hRrp4p (EXOSC2)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010466	TRM5	P38793	GI:6321861	-	tRNA(m(1)G37)methyltransferase, methylates a tRNA base adjacent to the anticodon that has a role in prevention of frameshifting; highly conserved across Archaea, Bacteria, and Eukarya	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010467	ERG7	P38604	GI:6321863	-	Lanosterol synthase, an essential enzyme that catalyzes the cyclization of squalene 2,3-epoxide, a step in ergosterol biosynthesis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010468	NOP10	Q6Q547	GI:7839181	-	Constituent of small nucleolar ribonucleoprotein particles containing H/ACA-type snoRNAs, which are required for pseudouridylation and processing of pre-18S rRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010469	QNS1	P38795	GI:6321865	-	Glutamine-dependent NAD(+) synthetase, essential for the formation of NAD(+) from nicotinic acid adenine dinucleotide	Saccharomyces cerevisiae	559292	Rich medium
